week,agent_id,status,goal,current_subgoal,blockers,skill,motivation,confidence,money_pressure,transportation_pressure,family_pressure,mentor_contact,employer_contact,training_started,x,y
4,resident_034,unaware,get_employed,become_aware,"[""low_awareness""]",68.93,84.8,45.65,0.482,0.337,0.597,False,False,,82,196
4,resident_035,unaware,get_employed,become_aware,"[""low_awareness""]",65.8,74.67,58.72,0.274,0.241,0.543,False,False,,94,196
4,resident_036,unaware,get_employed,become_aware,"[""low_awareness""]",90.49,55.68,43.04,0.719,0.444,0.458,True,False,,106,196
4,resident_037,unaware,get_employed,become_aware,"[""low_awareness""]",95.82,58.05,57.49,0.707,0.243,0.227,False,False,,118,196
4,resident_038,unaware,get_employed,become_aware,"[""low_awareness""]",94.67,87.08,58.19,0.317,0.567,0.254,False,False,,130,196
4,resident_039,training,get_employed,complete_training,"[""seat_capacity""]",89.08,60.74,46.93,0.597,0.347,0.288,True,False,2.0,492,236
4,resident_040,aware,get_employed,enroll,"[""program_friction""]",74.77,67.96,61.19,0.574,0.203,0.438,True,False,,304,176
4,resident_041,aware,get_employed,enroll,"[""program_friction""]",76.9,85.92,52.93,0.583,0.253,0.45,True,False,,220,190
4,resident_042,aware,get_employed,enroll,"[""program_friction""]",85.64,72.19,61.58,0.725,0.329,0.141,True,False,,232,190
4,resident_043,training,get_employed,complete_training,"[""seat_capacity""]",69.9,50.15,80.1,0.668,0.243,0.414,True,False,2.0,444,250
4,resident_044,training,get_employed,complete_training,"[""seat_capacity""]",64.23,90.75,58.65,0.28,0.467,0.142,True,False,2.0,456,250
4,resident_045,unaware,get_employed,become_aware,"[""low_awareness""]",95.24,91.42,62.63,0.372,0.537,0.12,False,False,,118,210
4,resident_046,training,get_employed,complete_training,"[""seat_capacity""]",59.99,63.21,43.25,0.687,0.484,0.504,True,False,3.0,480,250
4,resident_047,unaware,get_employed,become_aware,"[""low_awareness""]",84.57,56.22,47.52,0.554,0.546,0.413,False,False,,142,210
4,resident_048,aware,get_employed,enroll,"[""program_friction""]",69.45,84.99,58.47,0.564,0.575,0.432,True,False,,304,190
4,resident_049,unaware,get_employed,become_aware,"[""low_awareness""]",75.68,74.53,44.18,0.468,0.566,0.342,False,False,,70,224
4,resident_050,trained,get_employed,get_hired,"[""employer_demand""]",59.76,88.72,54.96,0.266,0.439,0.484,True,False,,652,234
4,resident_051,unaware,get_employed,become_aware,"[""low_awareness""]",60.05,67.19,55.77,0.311,0.465,0.226,False,False,,94,224
4,resident_052,unaware,get_employed,become_aware,"[""low_awareness""]",86.11,70.13,58.6,0.366,0.532,0.106,False,False,,106,224
4,resident_053,unaware,get_employed,become_aware,"[""low_awareness""]",69.09,50.12,38.87,0.255,0.411,0.136,False,False,,118,224
4,resident_054,training,get_employed,complete_training,"[""seat_capacity""]",60.13,69.62,70.6,0.351,0.478,0.379,True,False,4.0,480,264
4,resident_055,unaware,get_employed,become_aware,"[""low_awareness""]",96.6,85.51,79.62,0.429,0.593,0.26,False,False,,142,224
4,resident_056,aware,get_employed,enroll,"[""program_friction""]",67.73,66.28,41.04,0.612,0.194,0.406,True,False,,304,204
4,resident_057,unaware,get_employed,become_aware,"[""low_awareness""]",57.65,66.36,46.37,0.723,0.299,0.278,True,False,,70,238
4,resident_058,unaware,get_employed,become_aware,"[""low_awareness""]",68.81,51.25,63.99,0.401,0.286,0.256,False,False,,82,238
4,resident_059,unaware,get_employed,become_aware,"[""low_awareness""]",70.89,84.67,44.74,0.312,0.315,0.385,False,False,,94,238
4,resident_060,aware,get_employed,enroll,"[""program_friction""]",67.71,50.48,56.08,0.73,0.598,0.322,True,False,,256,218
4,resident_061,unaware,get_employed,become_aware,"[""low_awareness""]",74.48,53.68,65.2,0.611,0.279,0.413,False,False,,118,238
4,resident_062,unaware,get_employed,become_aware,"[""low_awareness""]",59.59,60.74,47.99,0.648,0.459,0.356,False,False,,130,238
4,resident_063,unaware,get_employed,become_aware,"[""low_awareness""]",74.69,72.59,56.68,0.379,0.565,0.498,False,False,,142,238
4,resident_064,unaware,get_employed,become_aware,"[""low_awareness""]",72.4,65.13,76.68,0.26,0.533,0.184,True,False,,154,238
4,resident_065,aware,get_employed,enroll,"[""program_friction""]",63.56,62.49,68.07,0.41,0.409,0.356,True,False,,220,232
4,resident_066,training,get_employed,complete_training,"[""seat_capacity""]",96.4,76.97,52.17,0.567,0.428,0.252,True,False,2.0,432,292
4,resident_067,unaware,get_employed,become_aware,"[""low_awareness""]",87.6,45.45,79.39,0.687,0.18,0.456,False,False,,94,252
4,resident_068,unaware,get_employed,become_aware,"[""low_awareness""]",60.87,94.53,55.36,0.623,0.278,0.427,False,False,,106,252
4,resident_069,training,get_employed,complete_training,"[""seat_capacity""]",56.3,87.95,51.98,0.336,0.371,0.351,True,False,2.0,468,292
4,resident_070,aware,get_employed,enroll,"[""program_friction""]",57.07,53.35,57.17,0.522,0.5,0.168,True,False,,280,232
4,resident_071,aware,get_employed,enroll,"[""program_friction""]",92.01,62.97,84.59,0.436,0.374,0.28,True,False,,292,232
4,resident_072,unaware,get_employed,become_aware,"[""low_awareness""]",58.63,91.36,61.61,0.628,0.227,0.343,False,False,,154,252
4,resident_073,unaware,get_employed,become_aware,"[""low_awareness""]",67.83,58.58,52.76,0.563,0.379,0.449,False,False,,70,266
4,resident_074,aware,get_employed,enroll,"[""program_friction""]",99.48,74.5,75.97,0.726,0.636,0.274,True,False,,232,246
4,resident_075,unaware,get_employed,become_aware,"[""low_awareness""]",92.69,79.87,35.87,0.66,0.599,0.548,False,False,,94,266
4,resident_076,aware,get_employed,enroll,"[""program_friction""]",70.17,81.3,77.24,0.472,0.469,0.291,True,False,,256,246
4,resident_077,training,get_employed,complete_training,"[""seat_capacity""]",96.44,74.21,50.88,0.464,0.444,0.288,True,False,2.0,468,306
4,resident_078,unaware,get_employed,become_aware,"[""low_awareness""]",69.78,76.47,49.36,0.494,0.192,0.259,True,False,,130,266
4,resident_079,aware,get_employed,enroll,"[""program_friction""]",60.12,69.1,54.76,0.439,0.165,0.595,True,False,,292,246
4,resident_080,trained,get_employed,get_hired,"[""employer_demand""]",68.5,48.51,74.3,0.269,0.436,0.557,True,False,,724,276
4,resident_081,unaware,get_employed,become_aware,"[""low_awareness""]",57.62,68.72,72.58,0.369,0.216,0.129,False,False,,70,280
4,resident_082,aware,get_employed,enroll,"[""program_friction""]",86.32,83.16,59.21,0.424,0.642,0.224,True,False,,232,260
4,resident_083,aware,get_employed,enroll,"[""program_friction""]",91.0,85.4,60.39,0.642,0.313,0.551,True,False,,244,260
4,resident_084,training,get_employed,complete_training,"[""seat_capacity""]",88.56,79.17,77.78,0.587,0.583,0.276,True,False,3.0,456,320
4,resident_085,unaware,get_employed,become_aware,"[""low_awareness""]",71.87,92.25,54.59,0.406,0.554,0.276,True,False,,118,280
4,resident_086,unaware,get_employed,become_aware,"[""low_awareness""]",73.81,73.42,38.96,0.671,0.456,0.123,False,False,,130,280
4,resident_087,unaware,get_employed,become_aware,"[""low_awareness""]",59.23,59.69,54.34,0.651,0.55,0.47,False,False,,142,280
4,resident_088,unaware,get_employed,become_aware,"[""low_awareness""]",87.88,70.61,38.93,0.425,0.522,0.113,False,False,,154,280
4,resident_089,aware,get_employed,enroll,"[""program_friction""]",65.87,45.83,54.68,0.412,0.39,0.188,True,False,,220,274
4,resident_090,unaware,get_employed,become_aware,"[""low_awareness""]",79.58,50.87,70.51,0.668,0.357,0.543,False,False,,82,294
4,resident_091,training,get_employed,complete_training,"[""seat_capacity""]",84.9,75.97,68.66,0.472,0.219,0.549,True,False,2.0,444,334
4,resident_092,employed,get_employed,stay_employed,[],69.21,91.69,65.23,0.525,0.459,0.28,True,True,,876,274
4,resident_093,unaware,get_employed,become_aware,"[""low_awareness""]",99.6,87.39,52.31,0.419,0.594,0.57,False,False,,118,294
4,resident_094,unaware,get_employed,become_aware,"[""low_awareness""]",71.16,51.53,59.09,0.481,0.371,0.401,False,False,,130,294
4,resident_095,unaware,get_employed,become_aware,"[""low_awareness""]",55.63,73.28,65.66,0.526,0.151,0.384,False,False,,142,294
4,resident_096,aware,get_employed,enroll,"[""program_friction""]",96.29,79.21,63.21,0.438,0.258,0.328,True,False,,304,274
4,resident_097,unaware,get_employed,become_aware,"[""low_awareness""]",98.14,52.53,62.89,0.512,0.195,0.222,False,False,,70,308
4,resident_098,aware,get_employed,enroll,"[""program_friction""]",66.65,49.45,44.21,0.664,0.305,0.436,True,False,,232,288
4,resident_099,unaware,get_employed,become_aware,"[""low_awareness""]",76.98,70.78,55.43,0.266,0.186,0.162,True,False,,94,308
4,resident_100,unaware,get_employed,become_aware,"[""low_awareness""]",91.63,79.97,78.24,0.596,0.263,0.391,False,False,,106,308
4,resident_101,unaware,get_employed,become_aware,"[""low_awareness""]",84.86,58.94,53.57,0.648,0.253,0.115,False,False,,118,308
4,resident_102,training,get_employed,complete_training,"[""seat_capacity""]",95.22,64.98,67.31,0.736,0.248,0.232,True,False,2.0,480,348
4,resident_103,unaware,get_employed,become_aware,"[""low_awareness""]",70.11,58.98,57.31,0.261,0.553,0.599,False,False,,142,308
4,resident_104,aware,get_employed,enroll,"[""program_friction""]",64.59,64.83,56.88,0.602,0.358,0.531,True,False,,304,288
4,resident_105,unaware,get_employed,become_aware,"[""low_awareness""]",97.65,58.17,40.29,0.554,0.181,0.307,False,False,,70,322
4,resident_106,unaware,get_employed,become_aware,"[""low_awareness""]",63.8,86.33,53.2,0.667,0.446,0.473,True,False,,82,322
4,resident_107,unaware,get_employed,become_aware,"[""low_awareness""]",84.97,84.27,68.08,0.652,0.345,0.188,False,False,,94,322
4,resident_108,training,get_employed,complete_training,"[""seat_capacity""]",65.46,88.78,45.23,0.631,0.174,0.108,True,False,3.0,456,362
4,resident_109,unaware,get_employed,become_aware,"[""low_awareness""]",88.03,81.39,70.38,0.435,0.492,0.468,False,False,,118,322
4,resident_110,aware,get_employed,enroll,"[""program_friction""]",65.37,51.12,42.73,0.403,0.538,0.213,True,False,,280,302
4,resident_111,unaware,get_employed,become_aware,"[""low_awareness""]",92.54,77.53,77.91,0.387,0.636,0.489,False,False,,142,322
4,resident_112,unaware,get_employed,become_aware,"[""low_awareness""]",57.1,58.67,40.19,0.416,0.442,0.585,False,False,,154,322
4,resident_113,training,get_employed,complete_training,"[""seat_capacity""]",93.62,63.76,66.25,0.501,0.159,0.241,True,False,3.0,420,376
4,resident_114,unaware,get_employed,become_aware,"[""low_awareness""]",77.63,70.42,67.28,0.401,0.641,0.559,False,False,,82,336
4,resident_115,unaware,get_employed,become_aware,"[""low_awareness""]",68.4,51.65,45.03,0.426,0.39,0.317,False,False,,94,336
4,resident_116,unaware,get_employed,become_aware,"[""low_awareness""]",82.3,81.01,35.47,0.315,0.369,0.35,False,False,,106,336
4,resident_117,trained,get_employed,get_hired,"[""employer_demand""]",92.56,85.59,65.25,0.57,0.297,0.355,True,False,,688,346
4,resident_118,unaware,get_employed,become_aware,"[""low_awareness""]",92.76,81.62,35.9,0.612,0.438,0.546,False,False,,130,336
4,resident_119,unaware,get_employed,become_aware,"[""low_awareness""]",57.53,45.04,48.56,0.739,0.323,0.377,False,False,,142,336
4,resident_120,aware,get_employed,enroll,"[""program_friction""]",64.67,70.4,74.34,0.409,0.191,0.397,True,False,,304,316
4,resident_121,training,get_employed,complete_training,"[""seat_capacity""]",58.28,49.56,47.04,0.424,0.232,0.582,True,False,2.0,420,390
4,resident_122,unaware,get_employed,become_aware,"[""low_awareness""]",85.83,83.15,65.72,0.409,0.161,0.107,False,False,,82,350
4,resident_123,unaware,get_employed,become_aware,"[""low_awareness""]",61.41,63.34,58.69,0.626,0.615,0.519,False,False,,94,350
4,resident_124,unaware,get_employed,become_aware,"[""low_awareness""]",82.08,80.75,78.1,0.72,0.463,0.448,False,False,,106,350
4,resident_125,unaware,get_employed,become_aware,"[""low_awareness""]",92.7,88.34,59.05,0.535,0.632,0.245,False,False,,118,350
4,resident_126,unaware,get_employed,become_aware,"[""low_awareness""]",70.31,94.76,58.09,0.548,0.34,0.103,False,False,,130,350
4,resident_127,unaware,get_employed,become_aware,"[""low_awareness""]",81.0,84.87,54.76,0.311,0.192,0.125,True,False,,142,350
4,resident_128,aware,get_employed,enroll,"[""program_friction""]",93.75,76.03,75.95,0.663,0.164,0.374,True,False,,304,330
4,resident_129,unaware,get_employed,become_aware,"[""low_awareness""]",62.24,59.4,43.17,0.509,0.312,0.143,False,False,,70,364
4,resident_130,employed,get_employed,stay_employed,[],95.2,90.24,72.62,0.693,0.418,0.181,True,True,,852,344
4,resident_131,unaware,get_employed,become_aware,"[""low_awareness""]",91.35,72.24,52.21,0.297,0.568,0.238,False,False,,94,364
4,resident_132,training,get_employed,complete_training,"[""seat_capacity""]",98.9,59.38,52.42,0.565,0.5,0.565,True,False,4.0,456,404
4,resident_133,aware,get_employed,enroll,"[""program_friction""]",68.41,50.41,76.92,0.427,0.205,0.25,True,False,,268,344
4,resident_134,unaware,get_employed,become_aware,"[""low_awareness""]",70.5,46.72,79.49,0.671,0.431,0.325,True,False,,130,364
4,resident_135,unaware,get_employed,become_aware,"[""low_awareness""]",56.53,72.21,50.34,0.654,0.228,0.244,False,False,,142,364
4,resident_136,unaware,get_employed,become_aware,"[""low_awareness""]",89.01,94.5,59.06,0.414,0.493,0.584,False,False,,154,364
4,resident_137,unaware,get_employed,become_aware,"[""low_awareness""]",56.33,54.9,40.84,0.537,0.57,0.268,False,False,,70,378
4,resident_138,unaware,get_employed,become_aware,"[""low_awareness""]",91.91,45.77,39.0,0.357,0.569,0.404,False,False,,82,378
4,resident_139,unaware,get_employed,become_aware,"[""low_awareness""]",57.76,80.05,74.4,0.472,0.392,0.542,False,False,,94,378
4,resident_140,aware,get_employed,enroll,"[""program_friction""]",63.63,58.96,77.5,0.377,0.531,0.139,True,False,,256,358
4,resident_141,aware,get_employed,enroll,"[""program_friction""]",64.17,67.0,63.37,0.393,0.191,0.142,True,False,,268,358
4,resident_142,aware,get_employed,enroll,"[""program_friction""]",92.8,60.0,55.59,0.633,0.493,0.322,True,False,,280,358
4,resident_143,training,get_employed,complete_training,"[""seat_capacity""]",66.28,70.92,77.98,0.554,0.284,0.266,True,False,2.0,492,418
4,resident_144,training,get_employed,complete_training,"[""seat_capacity""]",87.82,93.11,53.95,0.465,0.268,0.381,True,False,4.0,504,418
4,resident_145,unaware,get_employed,become_aware,"[""low_awareness""]",79.24,83.18,74.8,0.671,0.613,0.356,False,False,,70,392
4,resident_146,unaware,get_employed,become_aware,"[""low_awareness""]",59.43,84.82,37.25,0.303,0.482,0.449,False,False,,82,392
4,resident_147,aware,get_employed,enroll,"[""program_friction""]",91.07,58.09,73.23,0.474,0.159,0.466,True,False,,244,372
4,resident_148,unaware,get_employed,become_aware,"[""low_awareness""]",84.72,63.52,53.81,0.317,0.554,0.223,True,False,,106,392
4,resident_149,unaware,get_employed,become_aware,"[""low_awareness""]",64.7,84.4,52.12,0.56,0.411,0.347,False,False,,118,392
4,resident_150,unaware,get_employed,become_aware,"[""low_awareness""]",82.65,69.17,38.47,0.501,0.418,0.109,False,False,,130,392
4,resident_151,unaware,get_employed,become_aware,"[""low_awareness""]",55.12,93.81,49.85,0.306,0.199,0.321,False,False,,142,392
4,resident_152,unaware,get_employed,become_aware,"[""low_awareness""]",94.49,86.28,57.29,0.623,0.49,0.47,False,False,,154,392
4,resident_153,aware,get_employed,enroll,"[""program_friction""]",95.08,63.2,62.31,0.617,0.523,0.514,True,False,,220,386
4,resident_154,training,get_employed,complete_training,"[""seat_capacity""]",58.63,81.87,74.67,0.563,0.448,0.253,True,False,4.0,432,446
4,resident_155,unaware,get_employed,become_aware,"[""low_awareness""]",71.01,56.41,35.34,0.284,0.185,0.599,True,False,,94,406
4,resident_156,aware,get_employed,enroll,"[""program_friction""]",78.95,91.43,60.9,0.584,0.517,0.124,True,False,,256,386
4,resident_157,unaware,get_employed,become_aware,"[""low_awareness""]",82.2,49.53,38.68,0.382,0.592,0.482,False,False,,118,406
4,resident_158,unaware,get_employed,become_aware,"[""low_awareness""]",61.32,59.25,51.32,0.363,0.316,0.292,False,False,,130,406
4,resident_159,unaware,get_employed,become_aware,"[""low_awareness""]",90.11,92.83,44.02,0.59,0.25,0.586,False,False,,142,406
4,resident_160,unaware,get_employed,become_aware,"[""low_awareness""]",93.16,78.31,68.5,0.415,0.175,0.425,False,False,,154,406
4,resident_161,unaware,get_employed,become_aware,"[""low_awareness""]",55.91,90.37,79.11,0.651,0.249,0.146,False,False,,70,420
4,resident_162,aware,get_employed,enroll,"[""program_friction""]",87.06,90.33,71.49,0.491,0.304,0.406,True,False,,232,400
4,resident_163,training,get_employed,complete_training,"[""seat_capacity""]",70.78,55.73,61.18,0.529,0.49,0.447,True,False,4.0,444,460
4,resident_164,aware,get_employed,enroll,"[""program_friction""]",69.35,68.8,73.71,0.711,0.51,0.353,True,False,,256,400
4,resident_165,unaware,get_employed,become_aware,"[""low_awareness""]",55.88,67.75,57.2,0.526,0.422,0.33,False,False,,118,420
4,resident_166,training,get_employed,complete_training,"[""seat_capacity""]",73.94,74.59,54.33,0.646,0.324,0.544,True,False,4.0,480,460
4,resident_167,aware,get_employed,enroll,"[""program_friction""]",97.65,81.22,44.66,0.658,0.578,0.121,True,False,,292,400
4,resident_168,unaware,get_employed,become_aware,"[""low_awareness""]",88.13,82.89,51.04,0.388,0.156,0.554,False,False,,154,420
4,resident_169,unaware,get_employed,become_aware,"[""low_awareness""]",71.28,83.17,43.15,0.634,0.292,0.383,True,False,,70,434
4,resident_170,unaware,get_employed,become_aware,"[""low_awareness""]",66.49,64.42,63.57,0.333,0.304,0.294,False,False,,82,434
4,resident_171,unaware,get_employed,become_aware,"[""low_awareness""]",72.51,64.48,46.02,0.311,0.523,0.349,False,False,,94,434
4,resident_172,unaware,get_employed,become_aware,"[""low_awareness""]",91.46,55.35,79.64,0.291,0.162,0.584,False,False,,106,434
4,resident_173,training,get_employed,complete_training,"[""seat_capacity""]",70.19,73.32,57.91,0.358,0.618,0.569,True,False,2.0,468,474
4,resident_174,unaware,get_employed,become_aware,"[""low_awareness""]",77.27,72.87,52.55,0.627,0.453,0.331,False,False,,130,434
4,resident_175,aware,get_employed,enroll,"[""program_friction""]",58.82,88.28,69.77,0.407,0.52,0.389,True,False,,292,414
4,resident_176,unaware,get_employed,become_aware,"[""low_awareness""]",58.66,52.07,37.86,0.586,0.28,0.503,True,False,,154,434
4,resident_177,unaware,get_employed,become_aware,"[""low_awareness""]",97.29,71.23,51.6,0.392,0.339,0.395,False,False,,70,448
4,resident_178,employed,get_employed,stay_employed,[],73.85,58.66,67.66,0.347,0.468,0.389,True,True,,852,428
4,resident_179,aware,get_employed,enroll,"[""program_friction""]",58.4,78.23,72.67,0.342,0.462,0.441,True,False,,244,428
4,resident_180,aware,get_employed,enroll,"[""program_friction""]",67.85,82.68,42.22,0.352,0.309,0.247,True,False,,256,428
4,resident_181,aware,get_employed,enroll,"[""program_friction""]",93.66,63.78,66.25,0.345,0.529,0.38,True,False,,268,428
4,resident_182,trained,get_employed,get_hired,"[""employer_demand""]",81.63,76.89,68.58,0.533,0.22,0.445,True,False,,700,458
4,resident_183,unaware,get_employed,become_aware,"[""low_awareness""]",57.71,57.49,53.72,0.298,0.288,0.299,True,False,,142,448
4,resident_184,unaware,get_employed,become_aware,"[""low_awareness""]",86.01,64.07,71.44,0.544,0.525,0.355,False,False,,154,448
4,resident_185,unaware,get_employed,become_aware,"[""low_awareness""]",70.95,84.55,75.09,0.342,0.174,0.566,False,False,,70,462
4,resident_186,unaware,get_employed,become_aware,"[""low_awareness""]",77.3,73.76,55.43,0.463,0.412,0.429,False,False,,82,462
4,resident_187,aware,get_employed,enroll,"[""program_friction""]",84.4,78.38,80.09,0.516,0.587,0.164,True,False,,244,442
4,resident_188,unaware,get_employed,become_aware,"[""low_awareness""]",59.97,47.62,60.27,0.441,0.233,0.595,False,False,,106,462
4,resident_189,unaware,get_employed,become_aware,"[""low_awareness""]",87.24,77.23,42.63,0.259,0.199,0.491,False,False,,118,462
4,resident_190,aware,get_employed,enroll,"[""program_friction""]",63.24,56.2,73.09,0.47,0.323,0.469,True,False,,280,442
4,resident_191,unaware,get_employed,become_aware,"[""low_awareness""]",71.6,92.08,40.42,0.55,0.361,0.251,False,False,,142,462
4,resident_192,aware,get_employed,enroll,"[""program_friction""]",55.7,55.79,60.24,0.598,0.275,0.299,True,False,,304,442
4,resident_193,unaware,get_employed,become_aware,"[""low_awareness""]",78.73,63.84,53.8,0.383,0.371,0.104,False,False,,70,476
4,resident_194,training,get_employed,complete_training,"[""seat_capacity""]",87.05,77.58,70.96,0.551,0.484,0.553,True,False,2.0,432,516
4,resident_195,unaware,get_employed,become_aware,"[""low_awareness""]",83.44,65.74,65.49,0.363,0.49,0.473,False,False,,94,476
4,resident_196,aware,get_employed,enroll,"[""program_friction""]",73.39,86.79,71.83,0.634,0.634,0.336,True,False,,256,456
4,resident_197,aware,get_employed,enroll,"[""program_friction""]",58.04,65.32,61.32,0.66,0.203,0.243,True,False,,268,456
4,resident_198,unaware,get_employed,become_aware,"[""low_awareness""]",81.35,66.64,61.68,0.527,0.424,0.33,False,False,,130,476
4,resident_199,unaware,get_employed,become_aware,"[""low_awareness""]",89.79,89.02,56.05,0.399,0.624,0.298,False,False,,142,476
4,resident_200,unaware,get_employed,become_aware,"[""low_awareness""]",70.35,89.53,43.7,0.4,0.454,0.514,False,False,,154,476
4,resident_201,unaware,get_employed,become_aware,"[""low_awareness""]",62.2,76.62,36.32,0.331,0.442,0.282,False,False,,70,490
4,resident_202,unaware,get_employed,become_aware,"[""low_awareness""]",92.21,61.71,77.06,0.372,0.36,0.491,False,False,,82,490
4,resident_203,unaware,get_employed,become_aware,"[""low_awareness""]",93.73,59.47,66.36,0.438,0.3,0.382,False,False,,94,490
4,resident_204,unaware,get_employed,become_aware,"[""low_awareness""]",90.03,51.69,47.32,0.476,0.275,0.179,True,False,,106,490
4,resident_205,aware,get_employed,enroll,"[""program_friction""]",67.23,84.75,49.27,0.522,0.426,0.45,True,False,,268,470
4,resident_206,unaware,get_employed,become_aware,"[""low_awareness""]",99.46,68.95,73.39,0.719,0.566,0.158,False,False,,130,490
4,resident_207,aware,get_employed,enroll,"[""program_friction""]",81.31,72.45,69.82,0.541,0.349,0.307,True,False,,292,470
4,resident_208,unaware,get_employed,become_aware,"[""low_awareness""]",89.55,71.14,52.91,0.567,0.425,0.504,False,False,,154,490
4,resident_209,unaware,get_employed,become_aware,"[""low_awareness""]",94.23,58.81,74.06,0.33,0.223,0.26,False,False,,70,504
4,resident_210,aware,get_employed,enroll,"[""program_friction""]",76.16,87.95,56.11,0.439,0.554,0.277,True,False,,232,484
4,resident_211,unaware,get_employed,become_aware,"[""low_awareness""]",60.18,59.39,43.79,0.705,0.435,0.376,True,False,,94,504
4,resident_212,unaware,get_employed,become_aware,"[""low_awareness""]",64.74,88.36,40.53,0.656,0.289,0.505,False,False,,106,504
4,resident_213,unaware,get_employed,become_aware,"[""low_awareness""]",76.19,69.14,40.33,0.569,0.632,0.331,False,False,,118,504
4,resident_214,unaware,get_employed,become_aware,"[""low_awareness""]",78.84,83.69,39.04,0.583,0.348,0.564,False,False,,130,504
4,resident_215,training,get_employed,complete_training,"[""seat_capacity""]",68.56,51.51,84.01,0.625,0.602,0.27,True,False,2.0,492,544
4,resident_216,training,get_employed,complete_training,"[""seat_capacity""]",99.74,90.03,51.36,0.712,0.374,0.203,True,False,2.0,504,544
4,resident_217,aware,get_employed,enroll,"[""program_friction""]",93.13,84.66,68.44,0.311,0.641,0.548,True,False,,220,498
4,resident_218,aware,get_employed,enroll,"[""program_friction""]",96.17,94.6,54.84,0.644,0.289,0.479,True,False,,232,498
4,resident_219,aware,get_employed,enroll,"[""program_friction""]",82.89,66.74,64.43,0.749,0.446,0.337,True,False,,244,498
4,resident_220,unaware,get_employed,become_aware,"[""low_awareness""]",62.5,68.16,77.43,0.533,0.416,0.591,False,False,,106,518
4,resident_221,unaware,get_employed,become_aware,"[""low_awareness""]",87.71,85.97,54.98,0.593,0.55,0.564,False,False,,118,518
4,resident_222,aware,get_employed,enroll,"[""program_friction""]",79.05,46.68,55.49,0.514,0.177,0.248,True,False,,280,498
4,resident_223,trained,get_employed,get_hired,"[""employer_demand""]",76.36,48.71,66.56,0.687,0.511,0.593,True,False,,712,528
4,resident_224,unaware,get_employed,become_aware,"[""low_awareness""]",87.33,91.94,47.36,0.709,0.626,0.244,False,False,,154,518
4,resident_225,aware,get_employed,enroll,"[""program_friction""]",69.83,88.77,77.45,0.598,0.59,0.324,True,False,,220,512
4,resident_226,unaware,get_employed,become_aware,"[""low_awareness""]",98.75,56.62,66.14,0.268,0.151,0.134,False,False,,82,532
4,resident_227,unaware,get_employed,become_aware,"[""low_awareness""]",79.14,84.39,73.52,0.546,0.333,0.558,False,False,,94,532
4,resident_228,aware,get_employed,enroll,"[""program_friction""]",77.78,84.91,83.55,0.372,0.339,0.536,True,False,,256,512
4,resident_229,unaware,get_employed,become_aware,"[""low_awareness""]",80.96,89.8,35.82,0.658,0.483,0.418,False,False,,118,532
4,resident_230,aware,get_employed,enroll,"[""program_friction""]",61.44,61.8,81.24,0.451,0.606,0.276,True,False,,280,512
4,resident_231,unaware,get_employed,become_aware,"[""low_awareness""]",82.87,78.63,43.12,0.67,0.221,0.18,False,False,,142,532
4,resident_232,aware,get_employed,enroll,"[""program_friction""]",64.03,64.53,41.03,0.25,0.5,0.446,True,False,,304,512
4,resident_233,unaware,get_employed,become_aware,"[""low_awareness""]",84.3,46.29,56.63,0.611,0.258,0.224,False,False,,70,546
4,resident_234,aware,get_employed,enroll,"[""program_friction""]",63.61,47.23,77.71,0.584,0.269,0.319,True,False,,232,526
4,resident_235,unaware,get_employed,become_aware,"[""low_awareness""]",61.89,88.26,79.34,0.501,0.246,0.216,False,False,,94,546
4,resident_236,unaware,get_employed,become_aware,"[""low_awareness""]",78.8,89.54,42.38,0.547,0.38,0.213,False,False,,106,546
4,resident_237,unaware,get_employed,become_aware,"[""low_awareness""]",97.94,58.02,73.21,0.524,0.315,0.506,False,False,,118,546
4,resident_238,unaware,get_employed,become_aware,"[""low_awareness""]",75.82,86.54,44.94,0.45,0.588,0.304,False,False,,130,546
4,resident_239,unaware,get_employed,become_aware,"[""low_awareness""]",86.27,80.46,60.32,0.566,0.309,0.294,True,False,,142,546
4,resident_240,aware,get_employed,enroll,"[""program_friction""]",87.72,55.93,46.2,0.699,0.275,0.183,True,False,,304,526
5,resident_001,training,get_employed,complete_training,"[""seat_capacity""]",56.73,82.81,41.48,0.481,0.486,0.496,True,False,3.0,420,180
5,resident_002,trained,get_employed,get_hired,"[""employer_demand""]",79.39,72.91,43.86,0.466,0.336,0.526,False,False,,652,150
5,resident_003,trained,get_employed,get_hired,"[""employer_demand""]",83.61,85.77,62.53,0.338,0.575,0.51,False,False,,664,150
5,resident_004,training,get_employed,complete_training,"[""seat_capacity""]",71.91,52.79,58.06,0.498,0.536,0.399,False,False,4.0,456,180
5,resident_005,trained,get_employed,get_hired,"[""employer_demand""]",81.8,76.76,59.96,0.274,0.181,0.571,False,False,,688,150
5,resident_006,aware,get_employed,enroll,"[""program_friction""]",92.76,59.81,74.99,0.511,0.202,0.528,False,False,,280,120
5,resident_007,training,get_employed,complete_training,"[""seat_capacity""]",81.3,94.64,65.57,0.297,0.461,0.493,False,False,5.0,492,180
5,resident_008,aware,get_employed,enroll,"[""program_friction""]",95.45,61.56,58.8,0.601,0.233,0.524,True,False,,304,120
5,resident_009,trained,get_employed,get_hired,"[""employer_demand""]",94.14,50.5,69.61,0.434,0.243,0.402,False,False,,640,164
