week,agent_id,status,archetype,skill_track,neighborhood,home_x,home_y,dest_x,dest_y,energy,money,stress,skill_level,social_capital,money_pressure,days_broke,in_survival_mode,training_sessions_completed,applications_submitted,applications_rejected,mentor_id,event_this_week,schedule_json
7,innkeeper,employed,employer,commerce,north_quarter,11800,7600,12000,8000,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.298},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.298},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.298},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.298},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.298},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,blacksmith,employed,employer,commerce,north_quarter,12400,7800,12600,7600,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,hunter_1,employed,employer,commerce,north_quarter,14200,9800,14500,9500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,hunter_2,employed,employer,commerce,north_quarter,15000,7200,14500,9500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,merchant_1,employed,employer,commerce,north_quarter,11600,8600,12000,8000,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,merchant_2,employed,employer,commerce,north_quarter,12600,8400,12000,8000,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,guard_1,employed,employer,commerce,north_quarter,11400,7200,14000,6500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,guard_2,employed,employer,commerce,north_quarter,12800,7800,14000,6500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,herbalist,employed,employer,commerce,north_quarter,9500,10000,10000,9500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,job_opened,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
7,stu_001,employed,student,crafting,north_quarter,12533,6456,12600,7600,100.0,-1.36,5.0,84.66,21.05,0.044,28,True,10,1,0,blacksmith,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.089},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.089}]"
7,stu_002,trained,student,nature,north_quarter,11491,6800,14500,9500,100.0,-28.76,10.0,37.61,10.17,0.609,21,True,5,2,2,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":0,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":1,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":2,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":3,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":4,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869}]"
7,stu_003,trained,student,crafting,east_side,13756,7393,12600,7600,100.0,-20.29,5.0,79.16,12.05,0.422,28,True,10,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":0,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":1,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":2,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":3,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":4,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239}]"
7,stu_004,employed,student,nature,west_hollow,9215,8012,14500,9500,77.07,0.53,5.0,45.94,26.97,0.006,0,False,5,1,0,hunter_2,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857}]"
7,stu_005,employed,student,commerce,east_side,13229,8672,12000,8000,100.0,-13.5,5.0,49.76,25.42,0.287,28,True,5,1,0,merchant_2,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934}]"
7,stu_006,employed,student,combat,east_side,14973,8642,12000,8000,100.0,8.02,5.0,47.02,23.15,0.0,0,False,5,2,1,merchant_1,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028}]"
